gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
0,1,0,0,-1.2367242199587352,1,1,0.16080569909714826,-0.9476981024753154,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,0,0,0.10704778280226633,1,0,0.682609957149311,0.28137133134563486,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,1
0,0,0,0,1.5322605130033284,1,0,0.830509890164096,1.8033200456885219,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0
1,0,0,0,-1.2774445836787656,1,1,0.8138919201624348,-0.9664042582245511,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0
0,0,1,1,-0.0965540357978854,1,1,-1.3181936310507012,-0.6574438603191322,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
0,0,0,0,-0.9924020376385531,1,1,-0.49560411596847015,-0.8445054178114891,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1,1,0,0,-1.1145631287986442,1,1,0.18240906009930805,-0.8593512230228519,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
0,0,0,0,-0.9516816739185228,1,0,0.04946530008601819,-0.7320037735649065,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,1
1,0,0,0,-0.8702409464784621,1,1,0.32532360211359457,-0.6419142215839175,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1,0,1,1,1.247217966963116,0,0,-0.844581486003356,0.05087531551572471,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,0
1,0,1,1,0.26992923768238775,1,1,-1.3614003530550205,-0.6070387118674769,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
0,0,1,1,-0.62591876415828,1,0,0.9850570111795457,-0.2967106469143544,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,1
0,0,0,0,-0.748079855318371,1,1,-0.3493659799538514,-0.6646572010384718,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,0
0,0,1,0,1.1657772395230555,1,0,0.9617918531772199,1.5798608974105057,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,0
0,0,1,1,1.6137012404433893,1,1,1.6896589392499817,2.620920230464079,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0
1,1,1,0,0.3106496014024181,1,0,-0.29785027294870164,0.0015731243606046633,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,0
0,0,1,1,-1.2774445836787656,1,1,-1.4827115340671475,-0.9968899979007819,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,1
0,0,0,0,0.5956921474426305,0,0,-0.8346107040023594,-0.21224617714569455,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,0
1,0,1,1,0.06632741908223598,1,0,0.4499583771260538,0.1255455244911526,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
0,0,0,0,-0.5851984004382496,0,1,-0.8163309370005319,-0.6916796548035823,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,0
0,0,0,0,-0.21871512695797646,1,1,-1.479387940066815,-0.7683351869127735,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0
0,0,1,1,0.5549717837226001,1,0,-1.479387940066815,-0.612972622122836,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0
1,0,1,1,1.4508197855632678,1,0,1.0083221691818711,1.9428220845542843,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,0
0,0,0,0,-1.1960038562387048,1,0,-1.4926823160681442,-0.9776544226492093,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1
1,0,0,0,-0.4223169455581282,1,1,0.9933659961803764,-0.07728832234165671,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,1
1,1,1,0,0.14776814652229667,1,1,1.0548524851865226,0.510168792938881,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,1
1,0,1,1,-0.1779947632379461,0,1,-0.1582593249347472,-0.2636881054560928,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,0
0,0,0,0,0.758573602322752,1,1,-1.4926823160681442,-0.5659425229985782,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0
0,0,0,0,-1.1552834925186746,1,1,1.1994288242009752,-0.8296375534541957,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,0
1,0,0,0,-0.2594354906780068,1,1,1.1263097561936661,0.11350123081298899,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,0
1,0,1,1,0.18848851024232702,1,1,0.9368648981747281,0.5009701290857781,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,0
0,0,0,0,-1.2774445836787656,1,1,-0.6717545979860794,-0.986125134686599,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
0,0,0,0,-1.1145631287986442,1,0,-1.4926823160681442,-0.9581100193546068,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,1
1,0,0,0,-0.4223169455581282,1,1,1.2160467942026365,0.01648510700975942,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,1
1,0,1,1,0.9621754209229036,1,1,-1.3397969920528607,-0.37416030827705077,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0
1,0,0,0,0.10704778280226633,1,0,-1.4677553610656522,-0.6731279130758616,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0
1,0,0,0,-0.8702409464784621,1,1,0.29042586511010604,-0.6564732578981812,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,1,0,0,1.4100994218432374,1,0,-0.32776261895169184,0.637847129585787,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0
1,0,1,1,-0.7888002190384014,1,0,-0.09843463292876686,-0.6748485264584564,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,0
1,0,0,0,0.3106496014024181,0,0,-0.9559218850144864,-0.3956679755594857,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,0
1,1,0,0,-1.2774445836787656,1,0,-0.613591702980265,-0.9853530645790245,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
0,0,1,1,1.4915401492832983,0,0,-0.6152534999804311,0.37132852845103964,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,0
1,0,0,0,-0.7073594915983407,0,1,-1.1653083070354178,-0.8124314196282477,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1
1,0,0,0,-0.8702409464784621,1,0,-1.4760643460664828,-0.9108152104791808,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
0,0,0,0,-1.2367242199587352,1,0,-1.4843733310673135,-0.9882207535500158,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
1,0,1,1,-1.2367242199587352,1,0,-1.477726143066649,-0.9880222212366395,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
0,1,1,0,0.10704778280226633,1,0,1.2393119522049623,0.5174262519500822,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,0
0,0,1,1,1.4508197855632678,1,1,0.6726391751483144,1.468263678147082,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0
1,0,1,0,1.5322605130033284,1,0,0.4167224371227313,1.4199320894129128,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,0
1,0,0,0,0.7992939660427822,0,0,-1.152013931034089,-0.28956348363280676,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,0
1,1,1,0,-0.6666391278783103,1,1,0.6743009721484804,-0.3920282164809198,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0
1,0,0,0,-1.0738427650786138,1,0,-1.51594747407047,-0.9508966786352672,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0
0,1,0,0,-0.6666391278783103,1,1,0.6643301901474837,-0.41011671614409584,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,1
0,0,1,1,1.4508197855632678,1,0,1.5617005702371902,2.3080774228748564,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,0
1,0,0,0,-0.8295205827584317,1,1,1.1695164781979852,-0.5060298826507903,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,1
1,0,1,0,0.7178532386027215,1,1,0.9850570111795457,1.1625900929853374,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,0
1,0,1,1,1.1657772395230555,1,0,-1.4694171580658184,-0.4296170011468368,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0
1,0,0,0,-1.1552834925186746,1,0,-0.5155456799704636,-0.9138152543257565,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0
1,1,1,0,-0.7888002190384014,1,1,1.0133075601823696,-0.4615145261626326,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,1
0,0,0,0,-0.5444780367182193,1,1,1.0099839661820376,-0.21639329658066667,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,1
0,0,1,0,0.5549717837226001,1,1,0.14418772909548702,0.3918876524584543,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,0
0,0,1,1,-0.015113308357824713,1,0,0.38348649711940885,0.05489008007511253,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,0
1,0,1,0,0.3920903288424788,0,1,-0.8179927340006982,-0.2883943488984796,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
1,0,0,0,-1.1552834925186746,0,1,-0.8213163280010305,-0.9341096685820027,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,0
0,0,1,1,1.5322605130033284,1,1,0.8055829351616043,1.7706725097110823,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0
1,1,0,0,0.5956921474426305,1,0,-0.17155370093607614,0.20923792415223777,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,0
1,0,1,0,1.2879383306831464,1,0,0.8205391081630994,1.5057201079374147,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,0
0,0,0,0,-1.2774445836787656,1,1,-1.5126238800701375,-0.9972870625275345,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,0
1,0,1,1,1.3286586944031769,1,0,1.4586691562268908,2.0551251964874906,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,1
0,0,1,1,1.1657772395230555,0,0,-0.44575020596348647,0.42559402744056773,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,0
0,0,0,1,-1.2367242199587352,1,1,-0.11837619693076015,-0.9502128451114156,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0
1,1,1,0,-0.46303730927815856,1,1,0.14418772909548702,-0.35514532448478525,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,0,0,-1.2367242199587352,1,1,0.7125223031523015,-0.9269404461545244,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,1
1,0,1,1,0.26992923768238775,1,1,0.7158458971526335,0.43512357848263117,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,1
0,0,1,0,0.18848851024232702,1,1,1.1445895231954935,0.6506855525174559,False,True,True,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,1
0,0,1,1,-0.9924020376385531,1,1,0.9784098231788811,-0.6628483510721542,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,1
1,1,1,0,0.880734693482843,1,1,1.5184938482328711,1.6756196498956852,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,0
0,1,1,0,0.9621754209229036,1,0,1.0266019361836989,1.4082628012155713,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,0
1,0,1,1,1.125056875803025,1,0,0.8703930181680831,1.4001670946590032,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,1
1,0,1,1,1.4508197855632678,1,1,0.36686852711774764,1.329820478285993,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,1
0,0,0,0,-1.2774445836787656,1,1,-0.3327480099521901,-0.9816250689167358,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1
1,0,1,0,-0.015113308357824713,1,0,0.19071804510013865,-0.03440534265237117,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,True,0
1,0,1,1,1.5729808767233588,1,0,1.48027251722905,2.427880644424502,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0
0,0,1,1,-1.1960038562387048,1,1,0.6643301901474837,-0.888932537715924,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1
1,0,1,0,1.5729808767233588,1,1,1.7062769092516428,2.6606928705771353,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0
1,0,1,1,-1.2774445836787656,1,0,-1.4960059100684764,-0.9970664710682275,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0
1,0,1,0,-0.5037576729981889,1,1,0.8055829351616043,-0.20262838951990828,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,1
0,0,0,1,-0.5851984004382496,0,1,-0.9891578250178088,-0.7618056797172855,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
1,0,0,0,-0.5037576729981889,1,0,-0.012021188920128179,-0.3887414037372452,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,0
0,0,0,0,-1.2367242199587352,1,1,0.19736523310080326,-0.9388744441030343,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
0,0,1,1,0.3106496014024181,1,1,1.0498670941860242,0.7216277658305951,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,0
0,0,0,0,0.10704778280226633,1,0,-1.462769970065154,-0.6967532583676439,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0
0,0,1,1,0.9621754209229036,1,0,0.13255515009432434,0.6775094739691901,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,0
1,0,0,0,-0.0965540357978854,1,1,1.1844726511994805,0.2896435110696483,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0
1,0,1,1,1.6137012404433893,1,1,0.6244470621434968,1.682480044280134,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,0
0,0,0,0,0.3920903288424788,1,1,1.2974748472107767,0.9034392465914449,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,0
0,0,0,0,-0.46303730927815856,1,0,0.2089978121019659,-0.33304206026222144,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,0
1,0,1,1,-1.1145631287986442,1,0,-1.4843733310673135,-0.9682351673367995,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0
1,0,0,0,0.758573602322752,1,1,0.9983513871808745,1.128486653376472,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,1
1,0,1,0,0.5956921474426305,1,0,-1.491020519067978,-0.5897664006037369,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0
1,0,1,1,0.5549717837226001,1,1,-1.481049737066981,-0.6010165650283952,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
0,0,1,0,1.2064976032430856,1,1,0.24057195510512236,0.8843360262154565,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,0
1,0,0,0,-0.5444780367182193,1,1,0.7623762131572851,-0.244320175328936,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,0
0,0,0,0,-0.015113308357824713,1,0,0.641065032145158,0.221524868435639,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,1
1,0,0,0,0.7992939660427822,1,1,1.48027251722905,1.5228159460337092,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,0
1,0,1,1,-1.1552834925186746,1,0,-1.504314895069307,-0.9630512680430844,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0
0,0,1,1,1.247217966963116,1,1,-0.4690153639658123,0.4153806428746525,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0
1,0,0,0,-0.9109613101984924,1,1,-0.3410569949530208,-0.755099699354352,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0
1,0,0,1,-1.0738427650786138,1,0,-1.502653098069141,-0.9490437103770882,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
0,1,1,0,0.9621754209229036,1,1,1.1927816362003112,1.5036906665117902,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,1
1,0,0,0,0.880734693482843,1,1,0.17077648109814536,0.7074657941430841,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,0
1,0,0,0,-0.7073594915983407,1,1,0.3735157151184122,-0.506868130196157,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
0,0,1,0,-0.5037576729981889,1,1,0.5396954151350245,-0.26296015364037956,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,0
1,1,0,0,-0.46303730927815856,1,1,1.0648232671875193,-0.11004615404875,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,1
1,0,1,1,-0.30015585439803716,1,0,-0.3477041829536853,-0.4336538248521554,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0
1,1,1,0,1.2064976032430856,1,1,0.8321716871642622,1.4778814657728683,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0
0,0,1,0,1.369379058123207,1,1,1.3440051632154282,2.0546398952770155,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,0
1,0,1,0,1.0843365120829946,1,1,1.395520870220578,1.7528928380909359,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,1
1,0,1,1,1.5729808767233588,1,0,1.3556377422165908,2.2614002700854896,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,0
0,0,1,1,-0.6666391278783103,1,1,1.6015836982411773,-0.17523093027397585,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,0
0,0,1,0,-0.055833672077855064,1,1,-0.025315564921457354,-0.16278957196905963,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,0
1,0,0,1,-0.748079855318371,1,0,0.37683930911874425,-0.5404200911567555,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,0
0,0,1,1,-0.8702409464784621,1,1,-1.4876969250676457,-0.9191535676409864,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0
1,1,1,0,-1.1552834925186746,0,1,-1.1586611190347533,-0.9536099535847437,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0
1,0,0,0,-0.0965540357978854,1,1,0.8354952811645946,0.19562743111299438,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,0
1,0,0,0,-1.0331224013585834,1,1,-0.6684310039857471,-0.863498342457824,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1,0,1,0,0.47353105628253944,1,1,-0.16324471593524553,0.14303842721419952,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,0
1,0,1,1,0.3920903288424788,1,0,-1.46443176706532,-0.6401053716176,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
1,0,0,0,-1.2774445836787656,1,1,-0.3244390249513595,-0.9815147731870822,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
1,0,1,0,1.4915401492832983,1,1,0.6626683931473177,1.5878904265292815,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,0
1,1,1,0,0.47353105628253944,1,1,0.8122301231622688,0.7766873940736284,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0
1,0,0,0,-0.7073594915983407,1,1,-0.2047896409393986,-0.5912002450892325,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,1
1,0,0,0,0.880734693482843,1,0,-1.4876969250676457,-0.49857389132621277,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
1,0,0,1,-0.46303730927815856,1,0,-1.5009913010689746,-0.8306302150210773,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
0,0,1,1,-0.38159658183809786,1,1,0.6310942501441613,-0.1896134934207938,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0
0,0,0,0,-1.2367242199587352,0,0,-0.4440884089633204,-0.963073327189015,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,0
1,0,0,0,-1.0331224013585834,1,1,0.15914390209698223,-0.7757691190914203,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0
0,0,1,1,0.5549717837226001,1,1,-1.5126238800701375,-0.6245095554445933,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
1,1,1,0,-1.0331224013585834,1,0,-0.018668376920792765,-0.7962179473691814,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,0
0,0,0,0,0.6364125111626608,1,0,-0.3078210549496983,0.15336210750976834,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,0
0,0,1,0,0.9621754209229036,1,1,1.113015380192337,1.4244100960368455,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,1
1,0,0,0,1.0436161483629645,1,0,-1.461108173064988,-0.4709558406209733,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
1,1,1,0,-0.6666391278783103,1,1,1.1296333501939984,-0.3053798912651205,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,1
1,0,0,1,-1.2774445836787656,1,1,-1.4527991880641573,-0.9964929332740292,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0
1,0,1,0,1.0436161483629645,1,0,-0.14828854293375057,0.5665078516458952,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,1
0,0,1,0,-0.3408762181180675,1,0,-1.4827115340671475,-0.8042254173420265,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0
0,0,1,0,-0.2594354906780068,1,0,0.4831943171293762,-0.11644330636865373,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1,0,1,1,1.4915401492832983,1,0,-1.481049737066981,-0.39849154623861566,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0
0,0,1,0,-0.9924020376385531,1,1,0.6693155811479823,-0.6682969601170378,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1
0,0,1,0,1.0436161483629645,0,1,-0.6451658459834212,0.1148688978606925,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,0
0,0,0,1,-0.4223169455581282,1,1,-1.4694171580658184,-0.7984900394000438,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0
1,0,1,0,1.5322605130033284,1,0,1.2044142152014738,2.120221736128994,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,0
1,0,1,1,-0.8295205827584317,1,1,-1.3082228490497045,-0.8676895801846575,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0
1,0,1,1,-1.1552834925186746,1,0,-1.491020519067978,-0.971963162999088,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
1,0,1,0,-1.1145631287986442,0,1,-1.3231790220511994,-0.9614850686820045,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1
1,0,0,0,0.22920887396235737,1,0,1.0049985751815391,0.5849492976439624,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,0
0,0,0,0,-1.2367242199587352,1,1,0.5214156481331973,-0.9452936555688689,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0
0,0,1,1,1.0843365120829946,1,0,0.02453834508352634,0.6712887948167321,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,0
1,0,1,1,0.5956921474426305,1,0,0.8404806721650927,0.8194821371791912,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,0
0,0,0,0,-0.46303730927815856,1,1,-0.1499503399339166,-0.45061730807286565,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,0
0,1,0,0,-0.7073594915983407,1,1,0.32200000811326246,-0.5003165638547383,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1
0,0,1,1,-1.1145631287986442,0,1,-1.1387195550327598,-0.932014049718586,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0
